order_id,order_date,customer_id,staff_id,order_status,required_date,customer_id_1,customer_first_name,customer_last_name,customer_phone,customer_email,customer_street,customer_city,customer_state,customer_zip_code,product_id,quantity,list_price,discount,product_name,brand_id,category_id,model_year,category_name,brand_name,staff_first_name,staff_last_name,manager_id
104,2016-03-03,7,7,4,2016-03-05,7,Latasha,Hays,(716) 986-3359,latasha.hays@hotmail.com,7014 Manor Station Rd. ,Buffalo,NY,14215,26,1,599.99,0.05,Electra Townie Original 7D EQ - 2016,1,2,2016,Comfort Bicycles,Electra,Venita,Daniel,5
105,2016-03-03,306,7,4,2016-03-05,306,Vikki,Erickson,NULL,vikki.erickson@yahoo.com,24 Jones Street ,Kingston,NY,12401,11,2,1680.99,0.2,Surly Straggler 650b - 2016,8,4,2016,Cyclocross Bicycles,Surly,Venita,Daniel,5
105,2016-03-03,306,7,4,2016-03-05,306,Vikki,Erickson,NULL,vikki.erickson@yahoo.com,24 Jones Street ,Kingston,NY,12401,3,1,999.99,0.05,Surly Wednesday Frameset - 2016,8,6,2016,Mountain Bikes,Surly,Venita,Daniel,5
105,2016-03-03,306,7,4,2016-03-05,306,Vikki,Erickson,NULL,vikki.erickson@yahoo.com,24 Jones Street ,Kingston,NY,12401,9,1,2999.99,0.05,Trek Conduit+ - 2016,9,5,2016,Electric Bikes,Trek,Venita,Daniel,5
106,2016-03-04,422,9,4,2016-03-05,422,Valery,Saunders,NULL,valery.saunders@msn.com,42 Marlborough St. ,Victoria,TX,77904,17,1,429.0,0.1,Pure Cycles Vine 8-Speed - 2016,4,3,2016,Cruisers Bicycles,Pure Cycles,Layla,Terrell,7
106,2016-03-04,422,9,4,2016-03-05,422,Valery,Saunders,NULL,valery.saunders@msn.com,42 Marlborough St. ,Victoria,TX,77904,13,2,269.99,0.1,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,Cruisers Bicycles,Electra,Layla,Terrell,7
107,2016-03-06,633,2,4,2016-03-09,633,Kiara,Deleon,(657) 378-8011,kiara.deleon@gmail.com,164 Addison Drive ,Anaheim,CA,92806,19,1,449.0,0.2,Pure Cycles William 3-Speed - 2016,4,3,2016,Cruisers Bicycles,Pure Cycles,Mireya,Copeland,1
107,2016-03-06,633,2,4,2016-03-09,633,Kiara,Deleon,(657) 378-8011,kiara.deleon@gmail.com,164 Addison Drive ,Anaheim,CA,92806,13,2,269.99,0.1,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,Cruisers Bicycles,Electra,Mireya,Copeland,1
108,2016-03-06,12,6,4,2016-03-09,12,Robby,Sykes,(516) 583-7761,robby.sykes@hotmail.com,486 Rock Maple Street ,Hempstead,NY,11550,11,1,1680.99,0.1,Surly Straggler 650b - 2016,8,4,2016,Cyclocross Bicycles,Surly,Marcelene,Boyer,5
108,2016-03-06,12,6,4,2016-03-09,12,Robby,Sykes,(516) 583-7761,robby.sykes@hotmail.com,486 Rock Maple Street ,Hempstead,NY,11550,22,2,269.99,0.07,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,Children Bicycles,Electra,Marcelene,Boyer,5
108,2016-03-06,12,6,4,2016-03-09,12,Robby,Sykes,(516) 583-7761,robby.sykes@hotmail.com,486 Rock Maple Street ,Hempstead,NY,11550,16,2,599.99,0.05,Electra Townie Original 7D EQ - 2016,1,3,2016,Cruisers Bicycles,Electra,Marcelene,Boyer,5
110,2016-03-06,677,9,4,2016-03-08,677,Launa,Hull,NULL,launa.hull@yahoo.com,936 Grove Street ,Helotes,TX,78023,14,1,269.99,0.1,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,Cruisers Bicycles,Electra,Layla,Terrell,7
111,2016-03-07,630,6,4,2016-03-10,630,Zulema,Browning,NULL,zulema.browning@gmail.com,12 NW. Lafayette St. ,Amsterdam,NY,12010,14,1,269.99,0.1,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,Cruisers Bicycles,Electra,Marcelene,Boyer,5
111,2016-03-07,630,6,4,2016-03-10,630,Zulema,Browning,NULL,zulema.browning@gmail.com,12 NW. Lafayette St. ,Amsterdam,NY,12010,12,2,549.99,0.07,Electra Townie Original 21D - 2016,1,3,2016,Cruisers Bicycles,Electra,Marcelene,Boyer,5
112,2016-03-08,469,6,4,2016-03-11,469,Micki,Rutledge,NULL,micki.rutledge@aol.com,9868 Marvon Street ,Richmond Hill,NY,11418,23,2,299.99,0.2,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,Children Bicycles,Electra,Marcelene,Boyer,5
112,2016-03-08,469,6,4,2016-03-11,469,Micki,Rutledge,NULL,micki.rutledge@aol.com,9868 Marvon Street ,Richmond Hill,NY,11418,24,2,549.99,0.05,Electra Townie Original 21D - 2016,1,2,2016,Comfort Bicycles,Electra,Marcelene,Boyer,5
112,2016-03-08,469,6,4,2016-03-11,469,Micki,Rutledge,NULL,micki.rutledge@aol.com,9868 Marvon Street ,Richmond Hill,NY,11418,5,1,1320.99,0.2,Heller Shagamaw Frame - 2016,3,6,2016,Mountain Bikes,Heller,Marcelene,Boyer,5
113,2016-03-08,1078,6,4,2016-03-11,1078,Theresia,Barron,NULL,theresia.barron@aol.com,951 Wild Rose Street ,Forest Hills,NY,11375,12,2,549.99,0.07,Electra Townie Original 21D - 2016,1,3,2016,Cruisers Bicycles,Electra,Marcelene,Boyer,5
113,2016-03-08,1078,6,4,2016-03-11,1078,Theresia,Barron,NULL,theresia.barron@aol.com,951 Wild Rose Street ,Forest Hills,NY,11375,24,2,549.99,0.1,Electra Townie Original 21D - 2016,1,2,2016,Comfort Bicycles,Electra,Marcelene,Boyer,5
113,2016-03-08,1078,6,4,2016-03-11,1078,Theresia,Barron,NULL,theresia.barron@aol.com,951 Wild Rose Street ,Forest Hills,NY,11375,6,1,469.99,0.07,Surly Ice Cream Truck Frameset - 2016,8,6,2016,Mountain Bikes,Surly,Marcelene,Boyer,5
113,2016-03-08,1078,6,4,2016-03-11,1078,Theresia,Barron,NULL,theresia.barron@aol.com,951 Wild Rose Street ,Forest Hills,NY,11375,23,1,299.99,0.2,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,Children Bicycles,Electra,Marcelene,Boyer,5
113,2016-03-08,1078,6,4,2016-03-11,1078,Theresia,Barron,NULL,theresia.barron@aol.com,951 Wild Rose Street ,Forest Hills,NY,11375,5,2,1320.99,0.2,Heller Shagamaw Frame - 2016,3,6,2016,Mountain Bikes,Heller,Marcelene,Boyer,5
114,2016-03-08,1431,7,4,2016-03-10,1431,Mark,Benton,NULL,mark.benton@aol.com,83 Eagle St. ,East Elmhurst,NY,11369,12,1,549.99,0.05,Electra Townie Original 21D - 2016,1,3,2016,Cruisers Bicycles,Electra,Venita,Daniel,5
114,2016-03-08,1431,7,4,2016-03-10,1431,Mark,Benton,NULL,mark.benton@aol.com,83 Eagle St. ,East Elmhurst,NY,11369,2,1,749.99,0.07,Ritchey Timberwolf Frameset - 2016,5,6,2016,Mountain Bikes,Ritchey,Venita,Daniel,5
114,2016-03-08,1431,7,4,2016-03-10,1431,Mark,Benton,NULL,mark.benton@aol.com,83 Eagle St. ,East Elmhurst,NY,11369,13,2,269.99,0.1,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,Cruisers Bicycles,Electra,Venita,Daniel,5
115,2016-03-09,1369,7,4,2016-03-11,1369,Starr,Schneider,NULL,starr.schneider@aol.com,77 Mulberry Street ,Shirley,NY,11967,22,1,269.99,0.2,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,Children Bicycles,Electra,Venita,Daniel,5
115,2016-03-09,1369,7,4,2016-03-11,1369,Starr,Schneider,NULL,starr.schneider@aol.com,77 Mulberry Street ,Shirley,NY,11967,19,1,449.0,0.1,Pure Cycles William 3-Speed - 2016,4,3,2016,Cruisers Bicycles,Pure Cycles,Venita,Daniel,5
116,2016-03-10,471,7,4,2016-03-11,471,Burma,Summers,NULL,burma.summers@yahoo.com,890 East Elmwood Street ,Freeport,NY,11520,26,1,599.99,0.05,Electra Townie Original 7D EQ - 2016,1,2,2016,Comfort Bicycles,Electra,Venita,Daniel,5
117,2016-03-10,740,6,4,2016-03-13,740,Gwenn,Melton,NULL,gwenn.melton@yahoo.com,9545 Wakehurst Drive ,Centereach,NY,11720,22,2,269.99,0.2,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,Children Bicycles,Electra,Marcelene,Boyer,5
117,2016-03-10,740,6,4,2016-03-13,740,Gwenn,Melton,NULL,gwenn.melton@yahoo.com,9545 Wakehurst Drive ,Centereach,NY,11720,26,1,599.99,0.05,Electra Townie Original 7D EQ - 2016,1,2,2016,Comfort Bicycles,Electra,Marcelene,Boyer,5
117,2016-03-10,740,6,4,2016-03-13,740,Gwenn,Melton,NULL,gwenn.melton@yahoo.com,9545 Wakehurst Drive ,Centereach,NY,11720,14,1,269.99,0.2,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,Cruisers Bicycles,Electra,Marcelene,Boyer,5
117,2016-03-10,740,6,4,2016-03-13,740,Gwenn,Melton,NULL,gwenn.melton@yahoo.com,9545 Wakehurst Drive ,Centereach,NY,11720,19,1,449.0,0.05,Pure Cycles William 3-Speed - 2016,4,3,2016,Cruisers Bicycles,Pure Cycles,Marcelene,Boyer,5
118,2016-03-12,577,2,4,2016-03-14,577,Danille,Mcfarland,NULL,danille.mcfarland@msn.com,14 Tailwater St. ,Rocklin,CA,95677,18,1,449.0,0.07,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,Cruisers Bicycles,Pure Cycles,Mireya,Copeland,1
118,2016-03-12,577,2,4,2016-03-14,577,Danille,Mcfarland,NULL,danille.mcfarland@msn.com,14 Tailwater St. ,Rocklin,CA,95677,4,1,2899.99,0.07,Trek Fuel EX 8 29 - 2016,9,6,2016,Mountain Bikes,Trek,Mireya,Copeland,1
118,2016-03-12,577,2,4,2016-03-14,577,Danille,Mcfarland,NULL,danille.mcfarland@msn.com,14 Tailwater St. ,Rocklin,CA,95677,6,1,469.99,0.07,Surly Ice Cream Truck Frameset - 2016,8,6,2016,Mountain Bikes,Surly,Mireya,Copeland,1
118,2016-03-12,577,2,4,2016-03-14,577,Danille,Mcfarland,NULL,danille.mcfarland@msn.com,14 Tailwater St. ,Rocklin,CA,95677,3,2,999.99,0.1,Surly Wednesday Frameset - 2016,8,6,2016,Mountain Bikes,Surly,Mireya,Copeland,1
118,2016-03-12,577,2,4,2016-03-14,577,Danille,Mcfarland,NULL,danille.mcfarland@msn.com,14 Tailwater St. ,Rocklin,CA,95677,23,2,299.99,0.07,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,Children Bicycles,Electra,Mireya,Copeland,1
120,2016-03-14,327,7,4,2016-03-15,327,Sharie,Alvarez,(212) 211-7621,sharie.alvarez@msn.com,987 West Leatherwood Dr. ,New York,NY,10002,13,2,269.99,0.05,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,Cruisers Bicycles,Electra,Venita,Daniel,5
120,2016-03-14,327,7,4,2016-03-15,327,Sharie,Alvarez,(212) 211-7621,sharie.alvarez@msn.com,987 West Leatherwood Dr. ,New York,NY,10002,6,2,469.99,0.05,Surly Ice Cream Truck Frameset - 2016,8,6,2016,Mountain Bikes,Surly,Venita,Daniel,5
120,2016-03-14,327,7,4,2016-03-15,327,Sharie,Alvarez,(212) 211-7621,sharie.alvarez@msn.com,987 West Leatherwood Dr. ,New York,NY,10002,10,2,1549.0,0.05,Surly Straggler - 2016,8,4,2016,Cyclocross Bicycles,Surly,Venita,Daniel,5
120,2016-03-14,327,7,4,2016-03-15,327,Sharie,Alvarez,(212) 211-7621,sharie.alvarez@msn.com,987 West Leatherwood Dr. ,New York,NY,10002,17,1,429.0,0.05,Pure Cycles Vine 8-Speed - 2016,4,3,2016,Cruisers Bicycles,Pure Cycles,Venita,Daniel,5
120,2016-03-14,327,7,4,2016-03-15,327,Sharie,Alvarez,(212) 211-7621,sharie.alvarez@msn.com,987 West Leatherwood Dr. ,New York,NY,10002,16,2,599.99,0.2,Electra Townie Original 7D EQ - 2016,1,3,2016,Cruisers Bicycles,Electra,Venita,Daniel,5
122,2016-03-14,786,6,4,2016-03-16,786,Wallace,Lane,NULL,wallace.lane@aol.com,901 Liberty St. ,South Richmond Hill,NY,11419,16,1,599.99,0.1,Electra Townie Original 7D EQ - 2016,1,3,2016,Cruisers Bicycles,Electra,Marcelene,Boyer,5
123,2016-03-15,766,6,4,2016-03-18,766,Lecia,Hancock,NULL,lecia.hancock@hotmail.com,9167 Pineknoll St. ,Schenectady,NY,12302,12,2,549.99,0.1,Electra Townie Original 21D - 2016,1,3,2016,Cruisers Bicycles,Electra,Marcelene,Boyer,5
124,2016-03-16,403,3,4,2016-03-18,403,Elouise,Fry,NULL,elouise.fry@aol.com,49 Bohemia Street ,Canyon Country,CA,91387,16,1,599.99,0.05,Electra Townie Original 7D EQ - 2016,1,3,2016,Cruisers Bicycles,Electra,Genna,Serrano,2
124,2016-03-16,403,3,4,2016-03-18,403,Elouise,Fry,NULL,elouise.fry@aol.com,49 Bohemia Street ,Canyon Country,CA,91387,4,1,2899.99,0.07,Trek Fuel EX 8 29 - 2016,9,6,2016,Mountain Bikes,Trek,Genna,Serrano,2
124,2016-03-16,403,3,4,2016-03-18,403,Elouise,Fry,NULL,elouise.fry@aol.com,49 Bohemia Street ,Canyon Country,CA,91387,7,2,3999.99,0.05,Trek Slash 8 27.5 - 2016,9,6,2016,Mountain Bikes,Trek,Genna,Serrano,2
125,2016-03-16,685,6,4,2016-03-19,685,Laverne,Craft,NULL,laverne.craft@aol.com,829 N. Pierce Street ,Forest Hills,NY,11375,17,1,429.0,0.1,Pure Cycles Vine 8-Speed - 2016,4,3,2016,Cruisers Bicycles,Pure Cycles,Marcelene,Boyer,5
128,2016-03-18,86,6,4,2016-03-20,86,Lissa,Vargas,NULL,lissa.vargas@yahoo.com,517 Victoria Ave. ,Oswego,NY,13126,24,2,549.99,0.1,Electra Townie Original 21D - 2016,1,2,2016,Comfort Bicycles,Electra,Marcelene,Boyer,5
128,2016-03-18,86,6,4,2016-03-20,86,Lissa,Vargas,NULL,lissa.vargas@yahoo.com,517 Victoria Ave. ,Oswego,NY,13126,16,2,599.99,0.1,Electra Townie Original 7D EQ - 2016,1,3,2016,Cruisers Bicycles,Electra,Marcelene,Boyer,5
128,2016-03-18,86,6,4,2016-03-20,86,Lissa,Vargas,NULL,lissa.vargas@yahoo.com,517 Victoria Ave. ,Oswego,NY,13126,4,2,2899.99,0.2,Trek Fuel EX 8 29 - 2016,9,6,2016,Mountain Bikes,Trek,Marcelene,Boyer,5
128,2016-03-18,86,6,4,2016-03-20,86,Lissa,Vargas,NULL,lissa.vargas@yahoo.com,517 Victoria Ave. ,Oswego,NY,13126,3,2,999.99,0.2,Surly Wednesday Frameset - 2016,8,6,2016,Mountain Bikes,Surly,Marcelene,Boyer,5
129,2016-03-19,84,7,4,2016-03-21,84,Armand,Whitehead,NULL,armand.whitehead@hotmail.com,639 Harvey St. ,Lindenhurst,NY,11757,18,1,449.0,0.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,Cruisers Bicycles,Pure Cycles,Venita,Daniel,5
129,2016-03-19,84,7,4,2016-03-21,84,Armand,Whitehead,NULL,armand.whitehead@hotmail.com,639 Harvey St. ,Lindenhurst,NY,11757,9,1,2999.99,0.1,Trek Conduit+ - 2016,9,5,2016,Electric Bikes,Trek,Venita,Daniel,5
130,2016-03-19,1049,6,4,2016-03-22,1049,Marcelino,Mcbride,NULL,marcelino.mcbride@hotmail.com,29 Oxford Ave. ,Clifton Park,NY,12065,26,1,599.99,0.05,Electra Townie Original 7D EQ - 2016,1,2,2016,Comfort Bicycles,Electra,Marcelene,Boyer,5
130,2016-03-19,1049,6,4,2016-03-22,1049,Marcelino,Mcbride,NULL,marcelino.mcbride@hotmail.com,29 Oxford Ave. ,Clifton Park,NY,12065,5,2,1320.99,0.07,Heller Shagamaw Frame - 2016,3,6,2016,Mountain Bikes,Heller,Marcelene,Boyer,5
131,2016-03-19,316,8,4,2016-03-22,316,Hortencia,Graham,NULL,hortencia.graham@aol.com,7764 Greenrose Street ,Euless,TX,76039,22,2,269.99,0.2,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,Children Bicycles,Electra,Kali,Vargas,1
131,2016-03-19,316,8,4,2016-03-22,316,Hortencia,Graham,NULL,hortencia.graham@aol.com,7764 Greenrose Street ,Euless,TX,76039,4,2,2899.99,0.07,Trek Fuel EX 8 29 - 2016,9,6,2016,Mountain Bikes,Trek,Kali,Vargas,1
131,2016-03-19,316,8,4,2016-03-22,316,Hortencia,Graham,NULL,hortencia.graham@aol.com,7764 Greenrose Street ,Euless,TX,76039,24,2,549.99,0.1,Electra Townie Original 21D - 2016,1,2,2016,Comfort Bicycles,Electra,Kali,Vargas,1
132,2016-03-20,46,3,4,2016-03-22,46,Monika,Berg,NULL,monika.berg@gmail.com,369 Vernon Dr. ,Encino,CA,91316,2,2,749.99,0.05,Ritchey Timberwolf Frameset - 2016,5,6,2016,Mountain Bikes,Ritchey,Genna,Serrano,2
132,2016-03-20,46,3,4,2016-03-22,46,Monika,Berg,NULL,monika.berg@gmail.com,369 Vernon Dr. ,Encino,CA,91316,20,1,599.99,0.05,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,Cruisers Bicycles,Electra,Genna,Serrano,2
132,2016-03-20,46,3,4,2016-03-22,46,Monika,Berg,NULL,monika.berg@gmail.com,369 Vernon Dr. ,Encino,CA,91316,9,1,2999.99,0.1,Trek Conduit+ - 2016,9,5,2016,Electric Bikes,Trek,Genna,Serrano,2
134,2016-03-20,679,7,4,2016-03-21,679,Tuan,Wolfe,NULL,tuan.wolfe@aol.com,7641 Oak Meadow Dr. ,West Babylon,NY,11704,19,2,449.0,0.1,Pure Cycles William 3-Speed - 2016,4,3,2016,Cruisers Bicycles,Pure Cycles,Venita,Daniel,5
134,2016-03-20,679,7,4,2016-03-21,679,Tuan,Wolfe,NULL,tuan.wolfe@aol.com,7641 Oak Meadow Dr. ,West Babylon,NY,11704,2,2,749.99,0.07,Ritchey Timberwolf Frameset - 2016,5,6,2016,Mountain Bikes,Ritchey,Venita,Daniel,5
134,2016-03-20,679,7,4,2016-03-21,679,Tuan,Wolfe,NULL,tuan.wolfe@aol.com,7641 Oak Meadow Dr. ,West Babylon,NY,11704,18,2,449.0,0.07,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,Cruisers Bicycles,Pure Cycles,Venita,Daniel,5
135,2016-03-21,1354,7,4,2016-03-23,1354,Alexandria,Zamora,NULL,alexandria.zamora@yahoo.com,95 Cherry Circle ,Schenectady,NY,12302,5,2,1320.99,0.05,Heller Shagamaw Frame - 2016,3,6,2016,Mountain Bikes,Heller,Venita,Daniel,5
135,2016-03-21,1354,7,4,2016-03-23,1354,Alexandria,Zamora,NULL,alexandria.zamora@yahoo.com,95 Cherry Circle ,Schenectady,NY,12302,18,2,449.0,0.05,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,Cruisers Bicycles,Pure Cycles,Venita,Daniel,5
135,2016-03-21,1354,7,4,2016-03-23,1354,Alexandria,Zamora,NULL,alexandria.zamora@yahoo.com,95 Cherry Circle ,Schenectady,NY,12302,2,1,749.99,0.05,Ritchey Timberwolf Frameset - 2016,5,6,2016,Mountain Bikes,Ritchey,Venita,Daniel,5
137,2016-03-23,370,7,4,2016-03-26,370,Jina,Cooper,NULL,jina.cooper@aol.com,8947 W. Lexington Rd. ,Howard Beach,NY,11414,23,1,299.99,0.07,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,Children Bicycles,Electra,Venita,Daniel,5
137,2016-03-23,370,7,4,2016-03-26,370,Jina,Cooper,NULL,jina.cooper@aol.com,8947 W. Lexington Rd. ,Howard Beach,NY,11414,22,1,269.99,0.1,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,Children Bicycles,Electra,Venita,Daniel,5
139,2016-03-23,710,7,4,2016-03-24,710,Ezra,Silva,NULL,ezra.silva@msn.com,8629 Catherine Rd. ,New Windsor,NY,12553,19,2,449.0,0.07,Pure Cycles William 3-Speed - 2016,4,3,2016,Cruisers Bicycles,Pure Cycles,Venita,Daniel,5
139,2016-03-23,710,7,4,2016-03-24,710,Ezra,Silva,NULL,ezra.silva@msn.com,8629 Catherine Rd. ,New Windsor,NY,12553,3,1,999.99,0.07,Surly Wednesday Frameset - 2016,8,6,2016,Mountain Bikes,Surly,Venita,Daniel,5
140,2016-03-23,1264,7,4,2016-03-26,1264,Devin,Velazquez,(631) 254-8497,devin.velazquez@aol.com,61 Redwood St. ,Brentwood,NY,11717,15,1,529.99,0.2,Electra Moto 1 - 2016,1,3,2016,Cruisers Bicycles,Electra,Venita,Daniel,5
140,2016-03-23,1264,7,4,2016-03-26,1264,Devin,Velazquez,(631) 254-8497,devin.velazquez@aol.com,61 Redwood St. ,Brentwood,NY,11717,21,1,269.99,0.2,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,Children Bicycles,Electra,Venita,Daniel,5
140,2016-03-23,1264,7,4,2016-03-26,1264,Devin,Velazquez,(631) 254-8497,devin.velazquez@aol.com,61 Redwood St. ,Brentwood,NY,11717,12,2,549.99,0.2,Electra Townie Original 21D - 2016,1,3,2016,Cruisers Bicycles,Electra,Venita,Daniel,5
140,2016-03-23,1264,7,4,2016-03-26,1264,Devin,Velazquez,(631) 254-8497,devin.velazquez@aol.com,61 Redwood St. ,Brentwood,NY,11717,3,1,999.99,0.05,Surly Wednesday Frameset - 2016,8,6,2016,Mountain Bikes,Surly,Venita,Daniel,5
142,2016-03-26,170,3,4,2016-03-27,170,Regine,Gonzales,(805) 763-4045,regine.gonzales@gmail.com,798 Court Drive ,Oxnard,CA,93035,16,2,599.99,0.1,Electra Townie Original 7D EQ - 2016,1,3,2016,Cruisers Bicycles,Electra,Genna,Serrano,2
142,2016-03-26,170,3,4,2016-03-27,170,Regine,Gonzales,(805) 763-4045,regine.gonzales@gmail.com,798 Court Drive ,Oxnard,CA,93035,11,2,1680.99,0.1,Surly Straggler 650b - 2016,8,4,2016,Cyclocross Bicycles,Surly,Genna,Serrano,2
142,2016-03-26,170,3,4,2016-03-27,170,Regine,Gonzales,(805) 763-4045,regine.gonzales@gmail.com,798 Court Drive ,Oxnard,CA,93035,19,1,449.0,0.07,Pure Cycles William 3-Speed - 2016,4,3,2016,Cruisers Bicycles,Pure Cycles,Genna,Serrano,2
143,2016-03-26,693,7,4,2016-03-28,693,Merlin,Foreman,(516) 150-1321,merlin.foreman@msn.com,8198 North Rockaway St. ,Hempstead,NY,11550,6,1,469.99,0.2,Surly Ice Cream Truck Frameset - 2016,8,6,2016,Mountain Bikes,Surly,Venita,Daniel,5
144,2016-03-26,1124,7,4,2016-03-29,1124,Hubert,Reilly,NULL,hubert.reilly@hotmail.com,9004 N. Lake Rd. ,Amityville,NY,11701,8,2,1799.99,0.05,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,Mountain Bikes,Trek,Venita,Daniel,5
145,2016-03-27,366,6,4,2016-03-29,366,Lavonne,Anderson,NULL,lavonne.anderson@aol.com,9420 Wintergreen Court ,Floral Park,NY,11001,11,1,1680.99,0.2,Surly Straggler 650b - 2016,8,4,2016,Cyclocross Bicycles,Surly,Marcelene,Boyer,5
145,2016-03-27,366,6,4,2016-03-29,366,Lavonne,Anderson,NULL,lavonne.anderson@aol.com,9420 Wintergreen Court ,Floral Park,NY,11001,9,2,2999.99,0.1,Trek Conduit+ - 2016,9,5,2016,Electric Bikes,Trek,Marcelene,Boyer,5
149,2016-03-28,763,6,4,2016-03-30,763,Han,Schneider,NULL,han.schneider@gmail.com,40 Holly Street ,Elmhurst,NY,11373,12,2,549.99,0.07,Electra Townie Original 21D - 2016,1,3,2016,Cruisers Bicycles,Electra,Marcelene,Boyer,5
149,2016-03-28,763,6,4,2016-03-30,763,Han,Schneider,NULL,han.schneider@gmail.com,40 Holly Street ,Elmhurst,NY,11373,21,2,269.99,0.07,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,Children Bicycles,Electra,Marcelene,Boyer,5
150,2016-03-29,332,2,4,2016-03-31,332,Reena,Higgins,NULL,reena.higgins@gmail.com,900 South Columbia Street ,Canyon Country,CA,91387,7,1,3999.99,0.1,Trek Slash 8 27.5 - 2016,9,6,2016,Mountain Bikes,Trek,Mireya,Copeland,1
150,2016-03-29,332,2,4,2016-03-31,332,Reena,Higgins,NULL,reena.higgins@gmail.com,900 South Columbia Street ,Canyon Country,CA,91387,3,1,999.99,0.2,Surly Wednesday Frameset - 2016,8,6,2016,Mountain Bikes,Surly,Mireya,Copeland,1
150,2016-03-29,332,2,4,2016-03-31,332,Reena,Higgins,NULL,reena.higgins@gmail.com,900 South Columbia Street ,Canyon Country,CA,91387,17,1,429.0,0.07,Pure Cycles Vine 8-Speed - 2016,4,3,2016,Cruisers Bicycles,Pure Cycles,Mireya,Copeland,1
153,2016-03-30,498,6,4,2016-04-02,498,Edda,Young,NULL,edda.young@gmail.com,50 S. Airport Street ,North Tonawanda,NY,14120,16,1,599.99,0.07,Electra Townie Original 7D EQ - 2016,1,3,2016,Cruisers Bicycles,Electra,Marcelene,Boyer,5
153,2016-03-30,498,6,4,2016-04-02,498,Edda,Young,NULL,edda.young@gmail.com,50 S. Airport Street ,North Tonawanda,NY,14120,8,1,1799.99,0.07,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,Mountain Bikes,Trek,Marcelene,Boyer,5
153,2016-03-30,498,6,4,2016-04-02,498,Edda,Young,NULL,edda.young@gmail.com,50 S. Airport Street ,North Tonawanda,NY,14120,15,2,529.99,0.05,Electra Moto 1 - 2016,1,3,2016,Cruisers Bicycles,Electra,Marcelene,Boyer,5
154,2016-03-31,1286,2,4,2016-04-01,1286,Dione,Pratt,NULL,dione.pratt@msn.com,864 Winding Way St. ,Pleasanton,CA,94566,12,1,549.99,0.1,Electra Townie Original 21D - 2016,1,3,2016,Cruisers Bicycles,Electra,Mireya,Copeland,1
155,2016-04-02,371,6,4,2016-04-03,371,Loni,Duncan,NULL,loni.duncan@gmail.com,80 Saxton Lane ,Rosedale,NY,11422,8,1,1799.99,0.1,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,Mountain Bikes,Trek,Marcelene,Boyer,5
157,2016-04-03,43,8,4,2016-04-06,43,Mozelle,Carter,(281) 489-9656,mozelle.carter@aol.com,895 Chestnut Ave. ,Houston,TX,77016,4,1,2899.99,0.1,Trek Fuel EX 8 29 - 2016,9,6,2016,Mountain Bikes,Trek,Kali,Vargas,1
157,2016-04-03,43,8,4,2016-04-06,43,Mozelle,Carter,(281) 489-9656,mozelle.carter@aol.com,895 Chestnut Ave. ,Houston,TX,77016,7,2,3999.99,0.07,Trek Slash 8 27.5 - 2016,9,6,2016,Mountain Bikes,Trek,Kali,Vargas,1
158,2016-04-04,117,9,3,2016-04-04,117,Dacia,William,NULL,dacia.william@msn.com,62 Cypress Drive ,Sugar Land,TX,77478,24,1,549.99,0.1,Electra Townie Original 21D - 2016,1,2,2016,Comfort Bicycles,Electra,Layla,Terrell,7
159,2016-04-04,32,2,4,2016-04-06,32,Araceli,Golden,NULL,araceli.golden@msn.com,12 Ridgeview Ave. ,Fullerton,CA,92831,13,1,269.99,0.2,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,Cruisers Bicycles,Electra,Mireya,Copeland,1
